dt,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
20240121,15:56:28,CNR3640029,3,CID4599501,Bike,Hauz Rani,IIT Delhi,9,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20240510,11:33:32,CNR2004469,2,CID7251695,Go Sedan,Raj Nagar Extension,South Extension,14.8,44.1,0,0,0,0,0,0,679,33.86,3.9,5,UPI
20240224,15:24:45,CNR6735525,1,CID2623260,Bike,Govindpuri,Kashmere Gate ISBT,8.2,22.4,0,0,0,0,1,1,644,4.1,4.3,4.5,UPI
20240422,12:23:35,CNR6335347,2,CID9805318,Bike,Pitampura,Pragati Maidan,3.1,37,0,0,0,0,0,0,263,29.37,3,4.9,UPI
20240624,14:47:59,CNR2844676,4,CID9900435,Go Mini,Saket,Civil Lines Gurgaon,9.7,28.8,1,4,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240812,00:44:51,CNR6217708,3,CID6645441,Go Mini,Manesar,Subhash Nagar,3.6,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240618,09:42:11,CNR9056886,2,CID6377461,Go Sedan,Hauz Khas,Jahangirpuri,15,31.5,0,0,0,0,0,0,236,8.52,3.8,4.1,Cash
20240228,20:12:34,CNR5830762,2,CID7546005,Premier Sedan,Yamuna Bank,Noida Film City,3.9,28.7,0,0,0,0,0,0,330,41.6,4.5,4.5,Cash
20240718,19:24:11,CNR4978261,3,CID8799752,Go Sedan,Okhla,Ashram,6,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240124,16:08:13,CNR8257108,2,CID1146922,Auto,Keshav Puram,Green Park,8.7,40.8,0,0,0,0,0,0,638,42.04,4.2,4.3,UPI
20240914,15:33:44,CNR8333217,2,CID9236980,Go Sedan,Rohini East,Mehrauli,4.4,44.7,0,0,0,0,0,0,1363,41.35,4.3,4.7,Credit Card
20240826,20:16:05,CNR4728509,2,CID1561573,Go Mini,Indraprastha,Kashmere Gate ISBT,3.3,26.6,0,0,0,0,0,0,581,12.45,3.9,4.4,Credit Card
20240127,18:49:20,CNR3348472,0,CID2140845,Auto,Shastri Nagar,Kashmere Gate,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240628,12:18:48,CNR4335347,2,CID5230378,Go Sedan,Subhash Nagar,Rohini,10.5,38.8,0,0,0,0,0,0,372,7.45,4.2,4.5,Cash
20240721,22:51:19,CNR2162099,3,CID3953883,Bike,Pataudi Chowk,Ghitorni Village,8.4,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240317,16:50:04,CNR9435917,2,CID5829526,Auto,Inderlok,Sikanderpur,9.9,34.9,0,0,0,0,0,0,986,15.12,4.3,4.3,UPI
20240523,15:27:57,CNR2531168,3,CID9484308,Auto,Tagore Garden,Sonipat,5.1,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20241209,23:35:16,CNR3516035,2,CID5979653,Auto,Patel Chowk,Hauz Rani,5.2,40.7,0,0,0,0,0,0,458,27.23,4.4,4.9,UPI
20240909,15:27:13,CNR3526559,2,CID6830004,Auto,Noida Sector 62,Kanhaiya Nagar,13.9,44.8,0,0,0,0,0,0,262,37.75,4.3,3.7,Cash
20240415,17:05:02,CNR5865454,2,CID2861158,Auto,Moolchand,Netaji Subhash Place,14.4,39.4,0,0,0,0,0,0,426,41.94,4.3,4.4,UPI
20240704,16:28:07,CNR5827535,2,CID2599677,Uber XL,Mundka,Shastri Nagar,9.9,40.7,0,0,0,0,0,0,2015,5.91,4.9,4.1,UPI
20240303,19:42:13,CNR5975010,2,CID6215147,eBike,Mundka,Raj Nagar Extension,11.9,35.9,0,0,0,0,0,0,929,36.22,3.9,4.7,Uber Wallet
20240316,16:19:18,CNR6888885,2,CID9478471,Go Sedan,Kherki Daula Toll,Lok Kalyan Marg,2.9,44.1,0,0,0,0,0,0,1003,22.29,4.7,4.4,UPI
20240216,12:19:19,CNR6118747,2,CID2966483,Auto,Rajouri Garden,Kashmere Gate,4,26.8,0,0,0,0,0,0,475,36.09,4.2,4.4,UPI
20240714,18:34:09,CNR8069750,2,CID8772078,Premier Sedan,Udyog Bhawan,Green Park,9.5,30,0,0,0,0,0,0,128,3.25,4.2,3.5,UPI
20240913,16:28:27,CNR4518744,2,CID9492407,Premier Sedan,Mandi House,Rajiv Chowk,8.9,44.1,0,0,0,0,0,0,492,27.18,4,3.7,Debit Card
20240928,15:36:22,CNR1490008,2,CID8914328,Auto,Indraprastha,Sonipat,9.2,42.8,0,0,0,0,0,0,1238,26.77,4.3,4.1,Uber Wallet
20241029,20:31:24,CNR2869856,2,CID6645632,Go Mini,Saidulajab,RK Puram,7.3,18.6,0,0,0,0,0,0,245,20.06,4.9,4.6,Uber Wallet
20240424,11:38:50,CNR4655836,4,CID9579595,Go Mini,Ghitorni,Cyber Hub,6.5,28.8,1,2,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241222,11:36:01,CNR6791762,2,CID6248971,Auto,Madipur,Kashmere Gate ISBT,4.8,30.8,0,0,0,0,0,0,1326,9,4.6,4.6,Credit Card
20241206,14:29:02,CNR6526519,2,CID9245303,Go Mini,Nehru Place,Maidan Garhi,11.1,42.5,0,0,0,0,0,0,143,28.82,3.9,4.5,Cash
20240809,08:48:58,CNR3263397,2,CID6916924,Go Sedan,MG Road,Kirti Nagar,8.8,42.8,0,0,0,0,0,0,685,15.45,4.2,4.9,UPI
20240218,15:24:44,CNR6815269,4,CID3018595,Uber XL,Seelampur,Dwarka Sector 21,5.9,28.8,1,3,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240612,10:55:28,CNR4428294,2,CID1618134,Go Mini,Samaypur Badli,Uttam Nagar,4.6,43.9,0,0,0,0,0,0,571,2.87,4.1,3.5,Cash
20240209,19:06:43,CNR8157193,2,CID3263269,Go Mini,Anand Vihar ISBT,Pragati Maidan,12.4,43,0,0,0,0,0,0,924,47.39,3.7,3.9,UPI
20240621,05:30:20,CNR7938963,2,CID8969205,Go Sedan,Gurgaon Railway Station,Anand Vihar,12.6,32.1,0,0,0,0,0,0,327,21.3,3.5,4.3,Cash
20240918,20:30:50,CNR7438230,3,CID3430136,eBike,Mayur Vihar,IGI Airport,6.8,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240817,14:18:55,CNR2621729,2,CID9449404,Auto,Welcome,Mandi House,2.8,29.3,0,0,0,0,0,0,322,4.14,4.2,4.3,UPI
20240611,19:05:28,CNR8296054,2,CID7129956,Premier Sedan,Dwarka Sector 21,Indraprastha,12.4,22.9,0,0,0,0,0,0,286,19.69,4.5,4.2,UPI
20240131,19:32:46,CNR4866356,2,CID8550342,Go Mini,Chanakyapuri,Samaypur Badli,6.2,28.9,0,0,0,0,0,0,398,19.77,4.8,4.3,Debit Card
20240313,19:39:14,CNR5109290,2,CID5054963,Premier Sedan,Saket A Block,Karkarduma,11,42.5,0,0,0,0,0,0,242,6.38,4.2,4.6,Credit Card
20240806,09:09:40,CNR7740889,1,CID9820312,eBike,Peeragarhi,Jor Bagh,9.7,10.5,0,0,0,0,1,2,911,11.16,4.3,4.5,UPI
20240101,18:49:07,CNR5691540,2,CID6992369,Go Mini,Kalkaji,Connaught Place,7.7,33,0,0,0,0,0,0,971,38.72,4.3,3.9,Credit Card
20240708,17:16:38,CNR3634858,2,CID9075712,Auto,Arjangarh,Civil Lines Gurgaon,8.7,27.3,0,0,0,0,0,0,265,34.89,4.2,4.5,Credit Card
20240513,19:52:48,CNR8184895,2,CID5901703,Auto,Anand Vihar ISBT,Samaypur Badli,10.5,40.2,0,0,0,0,0,0,176,19.67,3.9,5,UPI
20240903,15:40:00,CNR4508269,0,CID9900083,Bike,Nehru Place,Jama Masjid,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240930,19:26:11,CNR3379964,3,CID1702835,Premier Sedan,Azadpur,Mansarovar Park,11.7,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20241209,15:46:31,CNR1641726,2,CID6046405,Auto,Ghitorni,Panchsheel Park,8.3,35.1,0,0,0,0,0,0,160,47.73,4.3,4.7,Debit Card
20241020,11:31:46,CNR1878561,2,CID2508031,Go Mini,Karol Bagh,Greater Kailash,14.8,31.5,0,0,0,0,0,0,623,25.33,4.1,4.3,Debit Card
20241120,16:21:40,CNR4588483,3,CID2335070,eBike,Jhilmil,Mundka,3.8,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20241105,19:17:17,CNR2779158,3,CID6131200,Auto,Dwarka Sector 21,Ghitorni,3.7,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240806,02:53:49,CNR4416291,2,CID7115746,Premier Sedan,Gurgaon Railway Station,Central Secretariat,8,35.2,0,0,0,0,0,0,122,31.4,3.6,4.5,Cash
20240507,18:42:53,CNR9372666,3,CID7255740,Go Sedan,Gurgaon Sector 29,Munirka,10.9,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240411,21:47:18,CNR7931008,4,CID9676403,Bike,Panchsheel Park,Kalkaji,7.4,28.8,1,1,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240707,17:31:04,CNR4142046,3,CID1561472,Go Sedan,Karkarduma,AIIMS,8.8,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240808,20:39:11,CNR2232855,2,CID1507004,eBike,Subhash Chowk,Vaishali,12.9,39.8,0,0,0,0,0,0,443,13.05,4,3.3,Uber Wallet
20240123,13:48:54,CNR5807649,0,CID2695481,Auto,Moolchand,Tagore Garden,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240809,12:10:43,CNR6430864,3,CID1175161,Premier Sedan,Rajiv Nagar,Jahangirpuri,8.4,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240818,20:10:41,CNR4600483,2,CID5571306,Uber XL,Gurgaon Railway Station,Moolchand,2.7,30,0,0,0,0,0,0,1310,35.91,3.9,4.3,Cash
20240605,19:19:43,CNR3097657,2,CID4586543,Go Mini,Ashram,Sadar Bazar Gurgaon,11.1,26.9,0,0,0,0,0,0,162,33.34,4.7,4.3,Cash
20240708,11:39:34,CNR4147744,4,CID2190407,Uber XL,Bhiwadi,Lok Kalyan Marg,15.5,28.8,1,3,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240201,21:03:29,CNR7143475,2,CID6713230,Premier Sedan,DLF City Court,Rajouri Garden,12,17.6,0,0,0,0,0,0,942,11.83,4.2,4.5,UPI
20240704,12:55:53,CNR6324410,2,CID9145140,Bike,Saidulajab,Rithala,3.4,15.8,0,0,0,0,0,0,478,43.92,3.8,4.9,Credit Card
20240330,22:44:11,CNR5947201,2,CID4924965,eBike,Ghitorni Village,Lal Quila,3.1,28.8,0,0,0,0,0,0,1006,26.66,4.5,3.1,Cash
20241127,21:50:59,CNR4468371,0,CID4875529,Premier Sedan,Kalkaji,Jhilmil,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240812,20:08:16,CNR3974445,2,CID2510555,Bike,New Delhi Railway Station,Hauz Rani,8.1,44,0,0,0,0,0,0,167,26.2,4.6,4.6,Cash
20240627,12:50:06,CNR7810085,3,CID7848860,Auto,Sarojini Nagar,DLF City Court,8.5,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240329,06:58:45,CNR9490822,2,CID7403313,Go Sedan,Gwal Pahari,Kashmere Gate ISBT,6.7,19.6,0,0,0,0,0,0,1429,17.01,4.3,4.7,Credit Card
20240620,18:34:39,CNR8100796,2,CID1670201,Go Sedan,New Colony,Ardee City,11,43.1,0,0,0,0,0,0,1037,16.86,4.6,4.2,Uber Wallet
20240703,18:50:08,CNR3382269,0,CID8956555,Bike,Jasola,Tughlakabad,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240624,13:10:21,CNR4279748,3,CID3315743,Bike,Moti Nagar,Samaypur Badli,5.2,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240308,17:54:03,CNR6140300,2,CID6229986,Go Sedan,Sarai Kale Khan,Kaushambi,3.3,24.3,0,0,0,0,0,0,1121,17.08,4.9,4.3,UPI
20241205,16:19:35,CNR1909057,2,CID7742034,Go Sedan,Saidulajab,Yamuna Bank,12.6,17.4,0,0,0,0,0,0,468,39.4,4.3,4.2,UPI
20240831,10:41:14,CNR6844746,2,CID1842743,Go Mini,Aya Nagar,Model Town,4.6,34.2,0,0,0,0,0,0,155,38.59,5,4.8,Cash
20240319,14:05:44,CNR6235694,2,CID5949219,Auto,Mandi House,Old Gurgaon,13.5,38.9,0,0,0,0,0,0,875,20.83,4.2,4.6,Uber Wallet
20241215,09:33:38,CNR6624319,3,CID9142362,Auto,Lal Quila,Golf Course Road,9.9,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240203,19:15:26,CNR7383553,3,CID9421156,eBike,Indirapuram,Khandsa,5.5,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20240123,22:18:11,CNR8670471,2,CID4767488,Bike,IIT Delhi,Chanakyapuri,9.8,29.6,0,0,0,0,0,0,618,9.07,4.2,4.3,Uber Wallet
20240907,19:42:11,CNR2047744,2,CID1594537,Auto,Badarpur,Vasant Kunj,8.4,20.4,0,0,0,0,0,0,504,17.67,3.6,4.6,Cash
20241221,15:18:39,CNR2489805,3,CID6563886,Auto,Faridabad Sector 15,Huda City Centre,8,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240319,08:08:42,CNR5361986,3,CID9587713,Premier Sedan,Bhiwadi,Jama Masjid,10.9,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20240304,13:58:54,CNR5406268,2,CID3800710,eBike,Faridabad Sector 15,ITO,3.7,31.7,0,0,0,0,0,0,428,23.5,4.6,4.2,UPI
20241226,06:29:36,CNR3065189,2,CID7822191,Bike,Delhi Gate,Ardee City,12.3,40.5,0,0,0,0,0,0,455,39.79,4.1,5,Credit Card
20240128,08:57:40,CNR9721230,2,CID2989997,Auto,Gurgaon Sector 29,Greater Noida,12.1,27.5,0,0,0,0,0,0,529,38.26,4,4.6,Credit Card
20240626,16:59:20,CNR9306980,2,CID8658292,Bike,Akshardham,Noida Sector 18,11.2,15.2,0,0,0,0,0,0,290,31.24,3.2,4.9,Debit Card
20240520,18:10:57,CNR7717624,2,CID5356194,Go Mini,Kashmere Gate ISBT,Janakpuri,3,34.8,0,0,0,0,0,0,96,38.91,4.6,5,UPI
20240703,07:20:16,CNR7947262,2,CID2983129,Go Sedan,Rohini West,Mundka,6.7,20.6,0,0,0,0,0,0,453,39.12,4.3,3.8,Uber Wallet
20240404,21:43:30,CNR5284418,2,CID1493147,Premier Sedan,Dwarka Mor,GTB Nagar,11.1,35.4,0,0,0,0,0,0,376,31.51,4.2,4.6,Cash
20240927,23:14:55,CNR2145594,3,CID3215034,Bike,Bahadurgarh,Ghitorni Village,9.5,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240301,17:46:54,CNR5977887,2,CID6225710,Premier Sedan,IFFCO Chowk,Anand Vihar,11,21.2,0,0,0,0,0,0,604,26.09,4.1,5,Uber Wallet
20240924,21:07:29,CNR3895768,2,CID3012041,Auto,Adarsh Nagar,Golf Course Road,2.3,38,0,0,0,0,0,0,415,47.01,4.1,4.4,UPI
20240831,13:45:37,CNR1549147,2,CID6828045,Uber XL,Kashmere Gate ISBT,Greater Kailash,13.2,21.2,0,0,0,0,0,0,634,13.43,4.2,4.4,UPI
20240608,11:00:40,CNR3556268,2,CID3182811,Auto,Nehru Place,Moti Nagar,6.3,22.2,0,0,0,0,0,0,493,47.43,4.6,4.3,Credit Card
20241027,18:30:01,CNR4199704,2,CID7188287,Bike,Moti Nagar,Rohini,12,22,0,0,0,0,0,0,551,15.71,3.9,4.6,Debit Card
20240128,17:23:59,CNR1765234,2,CID2045882,Go Mini,Panipat,Botanical Garden,7.1,28.1,0,0,0,0,0,0,236,7.91,5,4.2,UPI
20240611,06:58:44,CNR5034546,2,CID2108443,Premier Sedan,Chirag Delhi,Indirapuram,5.6,30.4,0,0,0,0,0,0,137,36.4,3.2,4.1,UPI
20240502,23:42:01,CNR3790613,2,CID9075486,Go Sedan,Akshardham,Botanical Garden,11.3,26.5,0,0,0,0,0,0,557,16.44,4.2,4.5,UPI
20241111,10:00:52,CNR2913188,1,CID4658988,Go Sedan,Rajiv Chowk,Kaushambi,8.4,18.5,0,0,0,0,1,1,190,2.3,4.3,4.5,Cash
20241027,14:57:05,CNR6094808,2,CID9060703,Premier Sedan,Bhiwadi,Kadarpur,9.4,42.9,0,0,0,0,0,0,1626,48.84,4.3,3.8,Cash
20240503,06:33:30,CNR2522190,2,CID5319859,Auto,Palam Vihar,Sohna Road,11.4,18.1,0,0,0,0,0,0,888,37.41,4.7,4.9,UPI
20241218,17:39:27,CNR6845963,4,CID5697189,Go Mini,IIT Delhi,Anand Vihar ISBT,14.7,28.8,1,2,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241029,23:32:26,CNR3490404,4,CID1834748,Go Mini,INA Market,Tis Hazari,13,28.8,1,4,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241129,03:53:30,CNR9994072,1,CID3852616,eBike,Lok Kalyan Marg,DLF Phase 3,3.2,29.4,0,0,0,0,1,1,130,17.48,4.3,4.5,Cash
20241003,15:34:28,CNR3436683,2,CID7118535,Bike,Pragati Maidan,Mandi House,7.8,33.1,0,0,0,0,0,0,382,28.92,4,4.1,UPI
20240214,10:34:04,CNR7787204,4,CID4838975,eBike,Manesar,Barakhamba Road,11.8,28.8,1,2,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240308,12:10:18,CNR1044504,3,CID9242859,Uber XL,AIIMS,Basai Dhankot,5.9,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20240926,10:49:49,CNR3558221,3,CID9445615,Bike,Vidhan Sabha,Hauz Khas,12,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20241122,02:40:54,CNR9750586,3,CID9601088,Auto,Jor Bagh,Hauz Rani,4.7,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240202,11:47:52,CNR5248593,2,CID6965198,Go Sedan,Ghaziabad,Bhikaji Cama Place,12.5,19.5,0,0,0,0,0,0,124,44.11,4.3,4.7,UPI
20240924,19:22:44,CNR6878859,1,CID9621487,Go Sedan,Mundka,Golf Course Road,4.8,17.7,0,0,0,0,1,1,64,1.57,4.3,4.5,Uber Wallet
20240305,18:13:36,CNR5569869,2,CID2281887,Go Mini,Ashram,Greater Kailash,2.4,41.8,0,0,0,0,0,0,368,41.48,3.8,4.9,Cash
20241121,16:10:18,CNR7406504,0,CID8094870,Bike,Indirapuram,Karkarduma,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240717,15:22:58,CNR9572325,2,CID5660658,Go Mini,GTB Nagar,Maidan Garhi,8.8,41.5,0,0,0,0,0,0,277,3.88,4,4.6,Debit Card
20240601,15:34:25,CNR5326562,3,CID1503928,Go Mini,Satguru Ram Singh Marg,Sushant Lok,3.2,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240116,20:17:27,CNR8564227,2,CID5371107,Auto,Aya Nagar,Saket A Block,13.5,17.3,0,0,0,0,0,0,541,40.79,4.6,4.6,Uber Wallet
20240530,20:19:41,CNR9879575,2,CID6843458,Auto,Nehru Place,ITO,5.5,18.5,0,0,0,0,0,0,96,44.27,4.4,4.1,UPI
20240825,14:26:15,CNR4451166,2,CID1603637,Go Sedan,Delhi Gate,Udyog Bhawan,11.4,18,0,0,0,0,0,0,304,10.12,4.1,4.7,Uber Wallet
20240520,07:47:36,CNR4500046,3,CID8300922,Go Mini,Keshav Puram,Seelampur,11.5,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240520,14:24:39,CNR1458428,0,CID1611760,Auto,Qutub Minar,Adarsh Nagar,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240223,15:41:18,CNR7203813,3,CID5211171,Go Mini,Nehru Place,Mandi House,4.7,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240814,09:52:24,CNR3890239,2,CID4182997,eBike,Kaushambi,Hero Honda Chowk,8.4,23.5,0,0,0,0,0,0,67,19.48,4.3,3.6,Cash
20240104,18:05:09,CNR6622758,2,CID4895352,Go Sedan,Vaishali,Chanakyapuri,8.2,35.5,0,0,0,0,0,0,423,23.77,4.2,4.7,UPI
20240621,20:17:42,CNR2536888,4,CID5948421,Premier Sedan,Barakhamba Road,MG Road,16.1,28.8,1,3,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240329,08:21:03,CNR3858121,4,CID3201066,Uber XL,Lajpat Nagar,Ghaziabad,16,28.8,1,2,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241007,10:52:58,CNR2633335,2,CID4988470,Premier Sedan,Anand Vihar ISBT,DLF City Court,9.3,29,0,0,0,0,0,0,221,11.77,4.4,4.8,UPI
20240214,10:10:47,CNR2081152,2,CID2147150,Auto,Shastri Nagar,Paschim Vihar,10.3,27.5,0,0,0,0,0,0,674,33.8,4.1,4.6,Uber Wallet
20240409,22:49:47,CNR2308401,4,CID8430012,Uber XL,MG Road,Green Park,6.4,28.8,1,2,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240605,09:26:34,CNR6284571,2,CID9159033,Auto,Vaishali,Panchsheel Park,11.3,34.8,0,0,0,0,0,0,322,9.84,4.2,4.3,Cash
20240903,15:33:14,CNR7656004,1,CID6439902,Bike,ITO,Barakhamba Road,9,13.9,0,0,0,0,1,1,243,3.02,4.3,4.5,UPI
20240426,16:56:56,CNR8791666,2,CID3164249,Premier Sedan,Ambience Mall,Welcome,5.7,41.2,0,0,0,0,0,0,458,14.27,3.1,4.4,Cash
20240527,18:41:29,CNR4611253,3,CID9533295,Go Mini,Moolchand,Lal Quila,5.2,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240223,18:51:11,CNR1549074,2,CID4849427,Bike,Subhash Chowk,IMT Manesar,7.9,37.9,0,0,0,0,0,0,704,32.42,4.6,4,UPI
20240509,15:31:01,CNR7676222,2,CID2859145,Auto,Paschim Vihar,Faridabad Sector 15,2.6,39.4,0,0,0,0,0,0,125,17.76,3.1,3.3,Cash
20240318,09:17:39,CNR5803046,0,CID2594849,Go Mini,Greater Noida,India Gate,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241104,18:55:19,CNR1779566,2,CID3312535,Auto,Ghitorni Village,New Colony,12.9,34.5,0,0,0,0,0,0,317,34.05,3.2,4.9,Cash
20240115,18:12:52,CNR5445684,0,CID8324063,Auto,Sikanderpur,IGI Airport,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241015,10:11:28,CNR5536817,2,CID4123187,eBike,Netaji Subhash Place,IGI Airport,4.9,44.2,0,0,0,0,0,0,377,11.9,4.3,4.4,Uber Wallet
20240624,09:10:19,CNR8458058,2,CID8865331,Auto,IGI Airport,Nawada,13.4,28.6,0,0,0,0,0,0,979,26.66,3.7,4.2,Cash
20240919,19:08:26,CNR6158091,2,CID4488520,Go Sedan,DLF City Court,Uttam Nagar,12.3,25.3,0,0,0,0,0,0,495,2.78,4,3.8,Cash
20240829,11:01:08,CNR9106991,2,CID3599844,Bike,Badarpur,Ardee City,10.2,19.8,0,0,0,0,0,0,673,38.67,4.6,4.4,Uber Wallet
20240804,12:39:39,CNR3333564,4,CID3886512,Auto,IMT Manesar,Chhatarpur,15.9,28.8,1,5,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240226,17:32:36,CNR6453290,3,CID2307532,Bike,Udyog Bhawan,Rohini West,5.3,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20240413,21:48:42,CNR4074949,2,CID2010902,Auto,Bhikaji Cama Place,Mansarovar Park,3.4,21.9,0,0,0,0,0,0,201,12.86,4.5,4.7,Cash
20240714,15:47:26,CNR2636536,2,CID4376906,Premier Sedan,Mandi House,Kherki Daula Toll,10.3,17.7,0,0,0,0,0,0,920,16.1,3.3,4.9,Uber Wallet
20240502,20:46:32,CNR5962173,1,CID2605363,Premier Sedan,Aya Nagar,Ashok Park Main,7.1,27.7,0,0,0,0,1,2,458,6.26,4.3,4.5,Debit Card
20241018,21:20:06,CNR9448513,2,CID4965414,Go Mini,Ashok Park Main,Bhiwadi,6.1,32,0,0,0,0,0,0,322,39.63,3.3,4.3,UPI
20241129,12:23:13,CNR8165332,3,CID3949133,Auto,Jor Bagh,Jhilmil,10.3,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20241109,12:51:31,CNR8278179,2,CID5737496,Go Mini,Gwal Pahari,Panipat,8,40.1,0,0,0,0,0,0,1105,23.35,4.2,4.6,Cash
20240729,16:59:23,CNR1830148,1,CID8274297,Go Mini,Moti Nagar,Mansarovar Park,4.6,15.2,0,0,0,0,1,3,172,15.9,4.3,4.5,UPI
20241128,22:49:01,CNR4841066,2,CID9208375,eBike,Sarojini Nagar,Udyog Vihar,11.9,15.2,0,0,0,0,0,0,130,12.04,4.8,3.9,UPI
20241207,12:42:10,CNR3947673,2,CID9021973,Go Sedan,Laxmi Nagar,Pragati Maidan,8.2,35.1,0,0,0,0,0,0,472,2.13,4.2,4.6,Cash
20240514,12:51:49,CNR5828652,2,CID1618675,Bike,IGI Airport,Chandni Chowk,14.3,34.3,0,0,0,0,0,0,252,24.63,4.3,3,UPI
20240612,08:21:37,CNR3335569,2,CID2541699,Go Mini,Hauz Khas,Patel Chowk,5.6,43.9,0,0,0,0,0,0,510,13.71,3.4,4.6,Uber Wallet
20241122,10:39:00,CNR5908308,3,CID9385730,Premier Sedan,Khan Market,Azadpur,8.4,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240501,20:06:09,CNR8525149,2,CID3621657,Go Mini,Mandi House,New Delhi Railway Station,10.9,23.7,0,0,0,0,0,0,612,27.57,4.3,4.4,UPI
20240504,09:31:40,CNR1828543,1,CID2645285,Bike,Inderlok,DLF City Court,8.2,25.4,0,0,0,0,1,3,633,16.6,4.3,4.5,Debit Card
20240223,09:10:04,CNR9777650,1,CID5901260,Go Mini,Malviya Nagar,Akshardham,6.3,16.3,0,0,0,0,1,1,274,14.72,4.3,4.5,UPI
20240621,11:15:18,CNR2163298,2,CID3498243,Auto,Dwarka Sector 21,Mayur Vihar,12.9,38.2,0,0,0,0,0,0,69,49.34,4.2,4.9,Cash
20240308,18:50:51,CNR5708031,2,CID8059405,Bike,Qutub Minar,Rohini,6.3,23.5,0,0,0,0,0,0,1258,38.93,4.3,4.2,Credit Card
20241208,16:34:40,CNR8509754,2,CID6257139,Bike,Chhatarpur,South Extension,9.7,18.5,0,0,0,0,0,0,1460,37.36,4.3,4.1,Uber Wallet
20240809,16:38:43,CNR8066499,1,CID8068511,Go Sedan,Jasola,Narsinghpur,3.9,26.2,0,0,0,0,1,2,755,8.86,4.3,4.5,Cash
